"type","name","iso_country","municipality","icao_code","iata_code"
"large_airport","El Dorado International Airport","CO","Bogota","SKBO","BOG"
"medium_airport","Ernesto Cortissoz International Airport","CO","Barranquilla","SKBQ","BAQ"
"medium_airport","José Celestino Mutis Airport","CO","Bahía Solano","SKBS","BSC"
"medium_airport","Gerardo Tobar López Airport","CO","Buenaventura","SKBU","BUN"
"small_airport","Capurganá Airport","CO","Acandí","SKCA","CPB"
"medium_airport","Camilo Daza International Airport","CO","Cúcuta","SKCC","CUC"
"small_airport","Mandinga Airport","CO","Condoto","SKCD","COG"
"medium_airport","Rafael Nuñez International Airport","CO","Cartagena","SKCG","CTG"
"small_airport","Carimagua Airport","CO","Puerto López","SKCI","CCO"
"medium_airport","Alfonso Bonilla Aragon International Airport","CO","Cali","SKCL","CLO"
"small_airport","Cimitarra Airport","CO","Cimitarra","SKCM","CIM"
"small_airport","Cravo Norte Airport","CO","Cravo Norte","SKCN","RAV"
"medium_airport","La Florida Airport","CO","Tumaco","SKCO","TCO"
"small_airport","Cupica Airport","CO","Bahía Solano","SKCP","BHF"
"small_airport","Carurú Airport","CO","Carurú","SKCR","CUO"
"medium_airport","Juan H White Airport","CO","Caucasia","SKCU","CAQ"
"medium_airport","Coveñas Airport","CO","Coveñas","SKCV","CVE"
"medium_airport","Las Brujas Airport","CO","Corozal","SKCZ","CZU"
"medium_airport","El Bagre Airport","CO","El Bagre","SKEB","EBG"
"small_airport","El Charco Airport","CO","El Charco","SKEH","ECR"
"medium_airport","Yariguíes Airport","CO","Barrancabermeja","SKEJ","EJA"
"medium_airport","Gustavo Artunduaga Paredes Airport","CO","Florencia","SKFL","FLA"
"small_airport","La Gaviota Airport","CO",,"SKGA","LGT"
"medium_airport","Santiago Vila Airport","CO","Girardot","SKGI","GIR"
"medium_airport","Santa Ana Airport","CO","Cartago","SKGO","CRC"
"medium_airport","Juan Casiano Airport","CO","Guapi","SKGP","GPI"
"small_airport","General Navas Pardo Airport","CO","Chaparral","SKHA","CPL"
"small_airport","Hato Corozal Airport","CO","Hato Corozal","SKHC","HTZ"
"medium_airport","Perales Airport","CO","Ibagué","SKIB","IBE"
"small_airport","Jaime Ortiz Betancourt Airport","CO","Chigorodó","SKIG","IGO"
"small_airport","La Primavera Airport","CO","La Primavera","SKIM","LPE"
"medium_airport","San Luis Airport","CO","Ipiales","SKIP","IPI"
"small_airport","Juradó Airport","CO","Juradó","SKJU","JUO"
"medium_airport","Antonio Roldán Betancur Airport","CO","Carepa","SKLC","APO"
"small_airport","Caucaya Airport","CO","Puerto Leguízamo","SKLG","LQM"
"medium_airport","Jorge Isaac Airport","CO","La Mina-Maicao","SKLM","MCJ"
"small_airport","La Pedrera Airport","CO","La Pedrera","SKLP","LPD"
"medium_airport","Alfredo Vásquez Cobo International Airport","CO","Leticia","SKLT","LET"
"small_airport","Timbiqui Airport","CO","Timbiqui","SKMB","TBD"
"medium_airport","Enrique Olaya Herrera Airport","CO","Medellín","SKMD","EOH"
"small_airport","Miraflores Airport","CO","Miraflores","SKMF","MFS"
"medium_airport","Baracoa Airport","CO","Magangué","SKMG","MGN"
"small_airport","Montelibano Airport","CO","Montelíbano","SKML","MTB"
"small_airport","San Bernardo Airport","CO","Santa Cruz de Mompóx","SKMP","MMP"
"medium_airport","Los Garzones Airport","CO","Montería","SKMR","MTR"
"medium_airport","Fabio Alberto Leon Bentley Airport","CO","Mitú","SKMU","MVP"
"medium_airport","La Nubia Airport","CO","Manizales","SKMZ","MZL"
"small_airport","La Macarena Airport","CO","La Macarena","SKNA","LMC"
"small_airport","Necocli Airport","CO","Necocli","SKNC","NCI"
"small_airport","Reyes Murillo Airport","CO","Nuquí","SKNQ","NQU"
"medium_airport","Benito Salas Airport","CO","Neiva","SKNV","NVA"
"medium_airport","Aguas Claras Airport","CO","Ocaña","SKOC","OCV"
"small_airport","Orocue Airport","CO","Orocue","SKOE","ORC"
"small_airport","Otu Airport","CO","Remedios","SKOT","OTU"
"small_airport","Juan Jose Rondon Airport","CO","Paipa","SKPA","RON"
"medium_airport","German Olano Airport","CO","Puerto Carreño","SKPC","PCR"
"medium_airport","Obando Cesar Gaviria Trujillo Airport","CO","Puerto Inírida","SKPD","PDA"
"medium_airport","Matecaña International Airport","CO","Pereira","SKPE","PEI"
"medium_airport","Pitalito Airport","CO","Pitalito","SKPI","PTX"
"small_airport","Plato Airport","CO","Plato","SKPL","PLT"
"small_airport","Puerto Nare Airport","CO","Armenia","SKPN","NAR"
"medium_airport","Guillermo León Valencia Airport","CO","Popayán","SKPP","PPN"
"medium_airport","German Olano Air Base","CO","La Dorada","SKPQ","PAL"
"small_airport","Puerto Berrio Airport","CO","Puerto Berrio","SKPR","PBE"
"medium_airport","Antonio Nariño Airport","CO","Chachagüí","SKPS","PSO"
"medium_airport","El Embrujo Airport","CO","Providencia","SKPV","PVA"
"medium_airport","Paz De Ariporo Airport","CO","Paz De Ariporo","SKPZ","PZA"
"medium_airport","Mariquita Airport","CO","Mariquita","SKQU","MQU"
"small_airport","Tarapacá Airport","CO","Tarapacá","SKRA","TCD"
"medium_airport","Jose Maria Córdova International Airport","CO","Medellín","SKRG","MDE"
"medium_airport","Almirante Padilla Airport","CO","Riohacha","SKRH","RCH"
"small_airport","Las Cruces Airport","CO","Sabana de Torres","SKRU","SNT"
"small_airport","Los Colonizadores Airport","CO","Saravena","SKSA","RVE"
"medium_airport","Jorge E. Gonzalez Torres Airport","CO","San José Del Guaviare","SKSJ","SJE"
"small_airport","Santa Rosalia Airport","CO","Santa Rosalia","SKSL","SSL"
"medium_airport","Simón Bolívar International Airport","CO","Santa Marta","SKSM","SMR"
"small_airport","Alberto Lleras Camargo Airport","CO","Sogamoso","SKSO","SOX"
"medium_airport","Gustavo Rojas Pinilla International Airport","CO","San Andrés","SKSP","ADZ"
"medium_airport","Eduardo Falla Solano Airport","CO","San Vicente Del Caguán","SKSV","SVI"
"small_airport","Tauramena Airport","CO","Tauramena","SKTA","TAU"
"small_airport","Tibú Airport","CO","Tibú","SKTB","TIB"
"small_airport","Trinidad Airport","CO","Trinidad","SKTD","TDA"
"small_airport","Golfo de Morrosquillo Airport","CO","Santiago de Tolú","SKTL","TLU"
"medium_airport","Gustavo Vargas Airport","CO","Tame","SKTM","TME"
"medium_airport","Captain Ernesto Esguerra Cubides Air Base","CO","Tres Esquinas","SKTQ","TQS"
"heliport","Gonzalo Mejía Airport","CO","Turbo","SKTU","TRB"
"small_airport","Uribe Airport","CO","La Uribe","SKUB","URI"
"medium_airport","Santiago Perez Airport","CO","Arauca","SKUC","AUC"
"medium_airport","El Caraño Airport","CO","Quibdó","SKUI","UIB"
"medium_airport","Heriberto Gíl Martínez Airport","CO","Tuluá","SKUL","ULQ"
"small_airport","Urrao Airport","CO","Urrao","SKUR","URR"
"small_airport","Villa Garzón Airport","CO","Villa Garzón","SKVG","VGZ"
"small_airport","Velásquez Airport","CO","Puerto Boyacá","SKVL","PYA"
"medium_airport","Alfonso López Pumarejo Airport","CO","Valledupar","SKVP","VUP"
"medium_airport","Vanguardia Airport","CO","Villavicencio","SKVV","VVC"
"small_airport","Yaguara Airport","CO","San Vicente Del Caguán","SKYA","AYG"
"medium_airport","El Alcaravan - Yopal Airport","CO","Yopal","SKYP","EYP"
"small_airport","Monteagudo Airport","BO","El Bañado","SLAG","MHW"
"small_airport","Apolo Airport","BO","Apolo","SLAP","APB"
"small_airport","Ascención De Guarayos Airport","BO","Ascensión de Guarayos","SLAS","ASC"
"medium_airport","Bermejo Airport","BO","Bermejo","SLBJ","BJO"
"small_airport","Camiri Airport","BO","Camiri","SLCA","CAM"
"medium_airport","Jorge Wilsterman International Airport","BO","Cochabamba","SLCB","CBB"
"medium_airport","Capitán Aníbal Arab Airport","BO","Cobija","SLCO","CIJ"
"small_airport","Concepción Airport","BO","Concepción","SLCP","CEP"
"medium_airport","El Trompillo Airport","BO","Santa Cruz","SLET","SRZ"
"small_airport","Capitán de Av. Emilio Beltrán Airport","BO","Guayaramerín","SLGY",
"small_airport","Chimore Airport","BO","Chimore","SLHI","CCA"
"small_airport","Huacaraje Airport","BO","Itenes","SLHJ","BVK"
"small_airport","San José De Chiquitos Airport","BO","San José de Chiquitos","SLJE","SJS"
"small_airport","San Joaquín Airport","BO","San Joaquín","SLJO","SJB"
"small_airport","San Javier Airport","BO","San Javier","SLJV","SJV"
"medium_airport","El Alto International Airport","BO","La Paz / El Alto","SLLP","LPB"
"small_airport","Magdalena Airport","BO","Magdalena","SLMG","MGD"
"medium_airport","Juan Mendoza Airport","BO","Oruro","SLOR","ORU"
"medium_airport","Capitan Nicolas Rojas Airport","BO","Potosí","SLPO","POI"
"small_airport","Puerto Rico Airport","BO","Puerto Rico/Manuripi","SLPR","PUR"
"medium_airport","Capitán Av. Salvador Ogaya G. airport","BO","Puerto Suárez","SLPS","PSZ"
"small_airport","San Ramón Airport","BO","San Ramón / Mamoré","SLRA","SRD"
"small_airport","Roboré Airport","BO","Roboré","SLRB","RBO"
"medium_airport","Capitán Av. Selin Zeitun Lopez Airport","BO","Riberalta","SLRI","RIB"
"small_airport","Rurrenabaque Airport","BO","Rurrenabaque","SLRQ","RBQ"
"small_airport","Reyes Airport","BO","Reyes","SLRY","REY"
"medium_airport","Santa Ana Del Yacuma Airport","BO","Santa Ana del Yacuma","SLSA","SBL"
"small_airport","Capitán Av. German Quiroga G. Airport","BO","San Borja","SLSB","SRJ"
"small_airport","Capitán Av. Juan Cochamanidis S. Airport","BO","San Ignacio de Velasco","SLSI","SNG"
"small_airport","San Ignacio de Moxos Airport","BO","San Ignacio de Moxos","SLSM","SNM"
"small_airport","Santa Rosa De Yacuma Airport","BO","Santa Rosa","SLSR","SRB"
"medium_airport","Juana Azurduy De Padilla Airport","BO","Sucre","SLSU",
"small_airport","San Matías Airport","BO","San Matías","SLTI","MQK"
"medium_airport","Capitan Oriel Lea Plaza Airport","BO","Tarija","SLTJ","TJA"
"medium_airport","Teniente Av. Jorge Henrich Arauz Airport","BO","Trinidad","SLTR","TDD"
"small_airport","Uyuni Joya Andina Airport","BO","Quijarro","SLUY","UYU"
"small_airport","Capitán Av. Vidal Villagomez Toledo Airport","BO","Vallegrande","SLVG","VAH"
"medium_airport","Teniente Coronel Rafael Pabón Airport","BO","Villamontes","SLVM","VLM"
"large_airport","Viru Viru International Airport","BO","Santa Cruz","SLVR","VVI"
"medium_airport","Yacuiba Airport","BO","Yacuíba","SLYA","BYC"
"small_airport","Albina Airport","SR","Albina","SMBN","ABN"
"small_airport","Cayana Airstrip","SR","Awaradam","SMCA","AAJ"
"small_airport","Totness Airport","SR","Totness","SMCO","TOT"
"small_airport","Drietabbetje Airport","SR","Drietabbetje","SMDA","DRJ"
"small_airport","Ladouanie Airport","SR","Aurora","SMDO","LDO"
"large_airport","Johan Adolf Pengel International Airport","SR","Zandery","SMJP","PBM"
"small_airport","Moengo Airstrip","SR","Moengo","SMMO","MOJ"
"small_airport","Nieuw Nickerie - Major Henk Fernandes Airport","SR","Nieuw Nickerie","SMNI","ICK"
"small_airport","Vincent Fayks Airport","SR","Paloemeu","SMPA","OEM"
"small_airport","Stoelmanseiland Airport","SR","Stoelmanseiland","SMST","SMZ"
"small_airport","Tepoe Airstrip","SR","Kasikasima","SMTP","KCB"
"small_airport","Wageningen Airstrip","SR","Wageningen","SMWA","AGI"
"small_airport","Washabo Airport","SR","Washabo","SMWS","WSO"
"small_airport","Zorg en Hoop Airport","SR","Paramaribo","SMZO","ORG"
"small_airport","Fazenda Nossa Senhora das Graças Airport","BR","Jateí","SNAI",
"small_airport","Arapiraca Airport","BR","Arapiraca","SNAL","APQ"
"small_airport","Cirilo Queiróz Airport","BR","Almenara","SNAR","AMJ"
"small_airport","Barra do Corda Airport","BR","Barra do Corda","SNBC","BDC"
"small_airport","Fazenda Agropecuária Camargos Airstrip","BR","Unaí","SNBL",
"small_airport","Dom Ricardo Weberberger Airport","BR","Barreiras","SNBR","BRA"
"small_airport","Balsas Airport","BR","Balsas","SNBS","BSS"
"heliport","Fazenda Alegria Heliport","BR","Funilândia","SNBU",
"small_airport","Barra Airport","BR","Barra","SNBX","BQQ"
"medium_airport","Planalto Serrano Regional Airport","BR","Correia Pinto","SNCP","EEA"
"small_airport","Redenção Airport","BR","Redenção","SNDC","RDC"
"heliport","Cemaden - CIGE Heliport","BR","Salvador","SNDN",
"small_airport","Diamantina Airport","BR","Diamantina","SNDT","DTI"
"small_airport","Brigadeiro Cabral Airport","BR","Divinópolis","SNDV","DIQ"
"small_airport","Sócrates Rezende Airport","BR","Canavieiras","SNED","CNV"
"small_airport","São Félix do Xingu Airport","BR","São Félix do Xingu","SNFX","SXX"
"small_airport","Guarapari Airport","BR","Guarapari","SNGA","GUZ"
"small_airport","Guadalupe Airport","BR","Guadalupe","SNGD","GDP"
"small_airport","Guanambi Airport","BR","Guanambi","SNGI","GNM"
"small_airport","Fazenda Epemaju Airstrip","BR","São Félix do Xingu","SNGM",
"small_airport","Garanhuns Airport","BR","Garanhuns","SNGN","QGP"
"heliport","Comandante Endeel Gabriel Helipad","BR","São Luís","SNHA",
"small_airport","Santa Magalhães Airport","BR","Serra Talhada","SNHS","SET"
"small_airport","Irecê Airport","BR","Irecê","SNIC","IRE"
"small_airport","Ipiaú Airport","BR","Ipiaú","SNIU","IPU"
"small_airport","Jacobina Airport","BR","Jacobina","SNJB","JCM"
"small_airport","Fazenda Jardim","BR","Chapadão do Céu","SNJD",
"small_airport","Jequié Airport","BR","Jequié","SNJK","JEQ"
"small_airport","Januária Airport","BR","Januária","SNJN","JNA"
"small_airport","Prefeito Octávio de Almeida Neves Airport","BR","São João Del Rei","SNJR","JDR"
"small_airport","Fazenda São Francisco Airstrip","BR","Morada Nova de Minas","SNKE",
"small_airport","Cachoeiro do Itapemirim - Raimundo de Andrade Airport","BR","Cachoeiro do Itapemirim","SNKI","CDI"
"small_airport","Fazenda Magdalena Airstrip","BR","Lábrea","SNLB",
"small_airport","São Lourenço Airport","BR","São Lourenço","SNLO","SSO"
"small_airport","Monte Alegre Airport","BR","Monte Alegre","SNMA","MTE"
"small_airport","Mucuri Airport","BR","Mucuri","SNMU","MVS"
"small_airport","São Mateus - Ernesto Bonomo Airport","BR","São Mateus","SNMX","SBJ"
"small_airport","Porto de Moz Airport","BR","Porto De Moz","SNMZ","PTQ"
"small_airport","Nanuque Airport","BR","Nanuque","SNNU","NNU"
"small_airport","Municipal José Figueiredo Airport","BR","Passos","SNOS","PSW"
"small_airport","Feijó Airport","BR","Feijó","SNOU","FEJ"
"small_airport","Oriximiná Airport","BR","Oriximiná","SNOX","ORX"
"small_airport","Picos Airport","BR","Picos","SNPC","PCS"
"small_airport","Patos de Minas Airport","BR","Patos de Minas","SNPD","POJ"
"small_airport","Pirapora Airport","BR","Pirapora","SNPX","PIV"
"small_airport","Cangapara Airport","BR","Floriano","SNQG","FLB"
"small_airport","Prado Airport","BR","Prado","SNRD","PDF"
"small_airport","Caruaru Airport","BR","Caruaru","SNRU","CAU"
"small_airport","Soure Airport","BR","Soure","SNSW","SFK"
"small_airport","9 de Maio - Teixeira de Freitas Airport","BR","Teixeira de Freitas","SNTF","TXF"
"small_airport","Óbidos Municipal Airport","BR","Óbidos","SNTI","OBI"
"small_airport","Juscelino Kubitscheck Airport","BR","Teófilo Otoni","SNTO","TFL"
"small_airport","Valença Airport","BR","Valença","SNVB","VAL"
"small_airport","Breves Airport","BR","Breves","SNVS","BVS"
"small_airport","Camocim - Pinto Martins Airport","BR","Camocim","SNWC","CMC"
"small_airport","Almeirim Airport","BR","Almeirim","SNYA","GGF"
"small_airport","Pinheiro Airport","BR","Pinheiro","SNYE","PHI"
"small_airport","Pouso Alegre Airport","BR","Pouso Alegre","SNZA","PPY"
"small_airport","Ituberá Airport","BR","Ituberá","SNZW","ITE"
"small_airport","Hafun Airstrip","SO","Hafun","HCBA",
"small_airport","Hafun Old Base Airstrip","SO","Hafun","HCBG",
"large_airport","Cayenne – Félix Eboué Airport","GF","Matoury","SOCA","CAY"
"small_airport","Grand-Santi Airport","GF","Grand-Santi","SOGS","GSI"
"small_airport","Maripasoula Airport","GF","Maripasoula","SOOA","MPY"
"medium_airport","Saint-Georges-de-l'Oyapock Airport","GF","Saint-Georges-de-l'Oyapock","SOOG","OYP"
"small_airport","Saint-Laurent-du-Maroni Airport","GF","Saint-Laurent-du-Maroni","SOOM","LDX"
"small_airport","Régina Airport","GF","Régina","SOOR","REI"
"small_airport","Saül Airport","GF","Saül","SOOS","XAU"
"small_airport","Alerta Airport","PE","Fortaleza","SPAR","ALD"
"medium_airport","Teniente General Gerardo Pérez Pinedo Airport","PE","Atalaya","SPAY","AYX"
"small_airport","Moyobamba Airport","PE","Moyobamba","SPBB","MBP"
"small_airport","Bolognesi Airport","PE","Bolognesi","SPBL",
"medium_airport","Iberia Airport","PE","Iberia","SPBR","IBP"
"medium_airport","Cap FAP David Abenzur Rengifo International Airport","PE","Pucallpa","SPCL","PCL"
"small_airport","Trompeteros Airport","PE","Corrientes","SPDR","TDP"
"medium_airport","FAP Lieutenant Jaime Andres de Montreuil Morales Airport","PE","Chimbote","SPEO","CHM"
"small_airport","Tingo Maria Airport","PE","Tingo Maria","SPGM","TGI"
"medium_airport","Air Force Captain Jose A Quinones Gonzales International Airport","PE","Chiclayo","SPHI","CIX"
"medium_airport","Air Force Colonel Alfredo Mendivil Duarte Airport","PE","Ayacucho","SPHO","AYP"
"small_airport","Andahuaylas Airport","PE","Andahuaylas","SPHY","ANS"
"medium_airport","Comandante FAP German Arias Graziani Airport","PE","Anta","SPHZ","ATA"
"small_airport","Quincemil Air Base","PE","Quince Mil","SPIL","UMI"
"large_airport","Jorge Chávez International Airport","PE","Lima","SPJC","LIM"
"medium_airport","Juan Simons Vela Airport","PE","Rioja","SPJA","RIJ"
"medium_airport","Shumba Airport","PE","Jaén","SPJE","JAE"
"medium_airport","Juanjui Airport","PE","Juanjuí","SPJI","JJI"
"medium_airport","Francisco Carle Airport","PE","Jauja","SPJJ","JAU"
"medium_airport","Inca Manco Capac International Airport","PE","Juliaca","SPJL","JUL"
"small_airport","San Juan de Marcona Airport","PE","San Juan de Marcona","SPJN","SJA"
"medium_airport","Mayor General FAP Armando Revoredo Iglesias Airport","PE","Cajamarca","SPJR","CJA"
"small_airport","San Nicolas Airport","PE","Rodriguez de Mendoza","SPLN","RIM"
"medium_airport","General Jorge Fernandez Maldon Airport","PE","Ilo","SPLO","ILQ"
"medium_airport","Captain Pedro Canga Rodríguez International Airport","PE","Tumbes","SPME","TBP"
"small_airport","Mayor PNP Nancy Flores Paucar Airport","PE","Mazamari","SPMF","MZA"
"medium_airport","Moises Benzaquen Rengifo Airport","PE","Yurimaguas","SPMS","YMS"
"medium_airport","Alferez Fap David Figueroa Fernandini Airport","PE","Huánuco","SPNC","HUU"
"small_airport","Saposoa Airport","PE","Plaza Saposoa","SPOA","SQU"
"medium_airport","Chachapoyas Airport","PE","Chachapoyas","SPPY","CHH"
"medium_airport","Coronel FAP Francisco Secada Vignetta International Airport","PE","Iquitos","SPQT","IQT"
"medium_airport","Rodríguez Ballón International Airport","PE","Arequipa","SPQU","AQP"
"medium_airport","Capitan FAP Carlos Martinez De Pinillos International Airport","PE","Trujillo","SPRU","TRU"
"medium_airport","Captain Renán Elías Olivera International Airport","PE","Pisco","SPSO","PIO"
"medium_airport","Cadete FAP Guillermo Del Castillo Paredes Airport","PE","Tarapoto","SPST","TPP"
"small_airport","Shiringayoc Airport","PE","Shiringayoc","SPSY","SYC"
"medium_airport","Coronel FAP Carlos Ciriani Santa Rosa International Airport","PE","Tacna","SPTN","TCQ"
